,location,date,variant,num_sequences,perc_sequences,num_sequences_total
11167,Malaysia,2021-03-08,Delta,0,0.0,57
11168,Malaysia,2021-03-08,Mu,0,0.0,57
11169,Malaysia,2021-03-08,Omicron,0,0.0,57
11170,Malaysia,2021-03-22,Alpha,0,0.0,64
11171,Malaysia,2021-03-22,Beta,13,20.31,64
11172,Malaysia,2021-03-22,Delta,9,14.06,64
11173,Malaysia,2021-03-22,Mu,0,0.0,64
11174,Malaysia,2021-03-22,Omicron,0,0.0,64
11175,Malaysia,2021-04-05,Alpha,5,4.55,110
11176,Malaysia,2021-04-05,Beta,10,9.09,110
11177,Malaysia,2021-04-05,Delta,0,0.0,110
11178,Malaysia,2021-04-05,Mu,0,0.0,110
11179,Malaysia,2021-04-05,Omicron,0,0.0,110
11180,Malaysia,2021-04-19,Alpha,17,8.17,208
11181,Malaysia,2021-04-19,Beta,58,27.88,208
11182,Malaysia,2021-04-19,Delta,7,3.37,208
11183,Malaysia,2021-04-19,Mu,0,0.0,208
11184,Malaysia,2021-04-19,Omicron,0,0.0,208
11185,Malaysia,2021-05-03,Alpha,3,2.4,125
11186,Malaysia,2021-05-03,Beta,66,52.8,125
11187,Malaysia,2021-05-03,Delta,3,2.4,125
11188,Malaysia,2021-05-03,Mu,0,0.0,125
11189,Malaysia,2021-05-03,Omicron,0,0.0,125
11190,Malaysia,2021-05-17,Alpha,0,0.0,125
11191,Malaysia,2021-05-17,Beta,48,38.4,125
11192,Malaysia,2021-05-17,Delta,13,10.4,125
11193,Malaysia,2021-05-17,Mu,0,0.0,125
11194,Malaysia,2021-05-17,Omicron,0,0.0,125
11195,Malaysia,2021-05-31,Alpha,0,0.0,73
11196,Malaysia,2021-05-31,Beta,29,39.73,73
11197,Malaysia,2021-05-31,Delta,11,15.07,73
11198,Malaysia,2021-05-31,Mu,0,0.0,73
11199,Malaysia,2021-05-31,Omicron,0,0.0,73
11200,Malaysia,2021-06-14,Alpha,2,2.78,72
11201,Malaysia,2021-06-14,Beta,10,13.89,72
11202,Malaysia,2021-06-14,Delta,36,50.0,72
11203,Malaysia,2021-06-14,Mu,0,0.0,72
11204,Malaysia,2021-06-14,Omicron,0,0.0,72
11205,Malaysia,2021-06-28,Alpha,3,2.88,104
11206,Malaysia,2021-06-28,Beta,8,7.69,104
11207,Malaysia,2021-06-28,Delta,61,58.65,104
11208,Malaysia,2021-06-28,Mu,0,0.0,104
11209,Malaysia,2021-06-28,Omicron,0,0.0,104
11210,Malaysia,2021-07-12,Alpha,0,0.0,134
11211,Malaysia,2021-07-12,Beta,2,1.49,134
11212,Malaysia,2021-07-12,Delta,121,90.3,134
11213,Malaysia,2021-07-12,Mu,0,0.0,134
11214,Malaysia,2021-07-12,Omicron,0,0.0,134
11215,Malaysia,2021-07-26,Alpha,0,0.0,212
11216,Malaysia,2021-07-26,Beta,6,2.83,212
11217,Malaysia,2021-07-26,Delta,193,91.04,212
11218,Malaysia,2021-07-26,Mu,0,0.0,212
11219,Malaysia,2021-07-26,Omicron,0,0.0,212
11220,Malaysia,2021-08-09,Alpha,0,0.0,452
11221,Malaysia,2021-08-09,Beta,5,1.11,452
11222,Malaysia,2021-08-09,Delta,417,92.26,452
11223,Malaysia,2021-08-09,Mu,0,0.0,452
11224,Malaysia,2021-08-09,Omicron,0,0.0,452
11225,Malaysia,2021-08-23,Alpha,0,0.0,627
11226,Malaysia,2021-08-23,Beta,0,0.0,627
11227,Malaysia,2021-08-23,Delta,620,98.88,627
11228,Malaysia,2021-08-23,Mu,0,0.0,627
11229,Malaysia,2021-08-23,Omicron,0,0.0,627
11230,Malaysia,2021-09-06,Alpha,0,0.0,686
11231,Malaysia,2021-09-06,Beta,1,0.15,686
11232,Malaysia,2021-09-06,Delta,684,99.71,686
11233,Malaysia,2021-09-06,Mu,0,0.0,686
11234,Malaysia,2021-09-06,Omicron,0,0.0,686
11235,Malaysia,2021-09-20,Alpha,0,0.0,819
11236,Malaysia,2021-09-20,Beta,2,0.24,819
11237,Malaysia,2021-09-20,Delta,816,99.63,819
11238,Malaysia,2021-09-20,Mu,0,0.0,819
11239,Malaysia,2021-09-20,Omicron,0,0.0,819
11240,Malaysia,2021-10-04,Alpha,0,0.0,683
11241,Malaysia,2021-10-04,Beta,1,0.15,683
11242,Malaysia,2021-10-04,Delta,682,99.85,683
11243,Malaysia,2021-10-04,Mu,0,0.0,683
11244,Malaysia,2021-10-04,Omicron,0,0.0,683
11245,Malaysia,2021-10-18,Alpha,0,0.0,458
11246,Malaysia,2021-10-18,Beta,0,0.0,458
11247,Malaysia,2021-10-18,Delta,458,100.0,458
11248,Malaysia,2021-10-18,Mu,0,0.0,458
11249,Malaysia,2021-10-18,Omicron,0,0.0,458
11250,Malaysia,2021-11-01,Alpha,0,0.0,417
11251,Malaysia,2021-11-01,Beta,1,0.24,417
11252,Malaysia,2021-11-01,Delta,416,99.76,417
11253,Malaysia,2021-11-01,Mu,0,0.0,417
11254,Malaysia,2021-11-01,Omicron,0,0.0,417
11255,Malaysia,2021-11-15,Alpha,0,0.0,397
11256,Malaysia,2021-11-15,Beta,1,0.25,397
11257,Malaysia,2021-11-15,Delta,394,99.24,397
11258,Malaysia,2021-11-15,Mu,0,0.0,397
11259,Malaysia,2021-11-15,Omicron,0,0.0,397
11260,Malaysia,2021-11-29,Alpha,0,0.0,301
11261,Malaysia,2021-11-29,Beta,0,0.0,301
11262,Malaysia,2021-11-29,Delta,300,99.67,301
11263,Malaysia,2021-11-29,Mu,0,0.0,301
11264,Malaysia,2021-11-29,Omicron,1,0.33,301
11265,Malaysia,2021-12-13,Alpha,0,0.0,218
11266,Malaysia,2021-12-13,Beta,0,0.0,218
11267,Malaysia,2021-12-13,Delta,207,94.95,218
11268,Malaysia,2021-12-13,Mu,0,0.0,218
11269,Malaysia,2021-12-13,Omicron,11,5.05,218
11270,Malaysia,2021-12-27,Alpha,0,0.0,42
11271,Malaysia,2021-12-27,Beta,0,0.0,42
11272,Malaysia,2021-12-27,Delta,37,88.1,42
11273,Malaysia,2021-12-27,Mu,0,0.0,42
11274,Malaysia,2021-12-27,Omicron,5,11.9,42
11275,Maldives,2020-05-11,Alpha,0,0.0,1
11276,Maldives,2020-05-11,Beta,0,0.0,1
11277,Maldives,2020-05-11,Delta,0,0.0,1
11278,Maldives,2020-05-11,Mu,0,0.0,1
11279,Maldives,2020-05-11,Omicron,0,0.0,1
11280,Maldives,2020-05-25,Alpha,0,0.0,1
11281,Maldives,2020-05-25,Beta,0,0.0,1
11282,Maldives,2020-05-25,Delta,0,0.0,1
11283,Maldives,2020-05-25,Mu,0,0.0,1
11284,Maldives,2020-05-25,Omicron,0,0.0,1
11285,Maldives,2020-06-08,Alpha,0,0.0,1
11286,Maldives,2020-06-08,Beta,0,0.0,1
11287,Maldives,2020-06-08,Delta,0,0.0,1
11288,Maldives,2020-06-08,Mu,0,0.0,1
11289,Maldives,2020-06-08,Omicron,0,0.0,1
11290,Maldives,2020-06-22,Alpha,0,0.0,1
11291,Maldives,2020-06-22,Beta,0,0.0,1
11292,Maldives,2020-06-22,Delta,0,0.0,1
11293,Maldives,2020-06-22,Mu,0,0.0,1
11294,Maldives,2020-06-22,Omicron,0,0.0,1
11295,Maldives,2020-07-20,Alpha,0,0.0,2
11296,Maldives,2020-07-20,Beta,0,0.0,2
11297,Maldives,2020-07-20,Delta,0,0.0,2
11298,Maldives,2020-07-20,Mu,0,0.0,2
11299,Maldives,2020-07-20,Omicron,0,0.0,2
11300,Maldives,2020-08-03,Alpha,0,0.0,1
11301,Maldives,2020-08-03,Beta,0,0.0,1
11302,Maldives,2020-08-03,Delta,0,0.0,1
11303,Maldives,2020-08-03,Mu,0,0.0,1
11304,Maldives,2020-08-03,Omicron,0,0.0,1
11305,Maldives,2020-08-17,Alpha,0,0.0,3
11306,Maldives,2020-08-17,Beta,0,0.0,3
11307,Maldives,2020-08-17,Delta,0,0.0,3
11308,Maldives,2020-08-17,Mu,0,0.0,3
11309,Maldives,2020-08-17,Omicron,0,0.0,3
11310,Maldives,2020-09-28,Alpha,0,0.0,1
11311,Maldives,2020-09-28,Beta,0,0.0,1
11312,Maldives,2020-09-28,Delta,0,0.0,1
11313,Maldives,2020-09-28,Mu,0,0.0,1
11314,Maldives,2020-09-28,Omicron,0,0.0,1
11315,Maldives,2020-11-09,Alpha,0,0.0,1
11316,Maldives,2020-11-09,Beta,0,0.0,1
11317,Maldives,2020-11-09,Delta,0,0.0,1
11318,Maldives,2020-11-09,Mu,0,0.0,1
11319,Maldives,2020-11-09,Omicron,0,0.0,1
11320,Maldives,2020-11-23,Alpha,0,0.0,1
11321,Maldives,2020-11-23,Beta,0,0.0,1
11322,Maldives,2020-11-23,Delta,0,0.0,1
11323,Maldives,2020-11-23,Mu,0,0.0,1
11324,Maldives,2020-11-23,Omicron,0,0.0,1
11325,Maldives,2021-01-04,Alpha,3,75.0,4
11326,Maldives,2021-01-04,Beta,0,0.0,4
11327,Maldives,2021-01-04,Delta,0,0.0,4
11328,Maldives,2021-01-04,Mu,0,0.0,4
11329,Maldives,2021-01-04,Omicron,0,0.0,4
11330,Maldives,2021-01-11,Alpha,0,0.0,2
11331,Maldives,2021-01-11,Beta,0,0.0,2
11332,Maldives,2021-01-11,Delta,0,0.0,2
11333,Maldives,2021-01-11,Mu,0,0.0,2
11334,Maldives,2021-01-11,Omicron,0,0.0,2
11335,Maldives,2021-01-25,Alpha,0,0.0,1
11336,Maldives,2021-01-25,Beta,0,0.0,1
11337,Maldives,2021-01-25,Delta,0,0.0,1
11338,Maldives,2021-01-25,Mu,0,0.0,1
11339,Maldives,2021-01-25,Omicron,0,0.0,1
11340,Maldives,2021-02-08,Alpha,3,60.0,5
11341,Maldives,2021-02-08,Beta,0,0.0,5
11342,Maldives,2021-02-08,Delta,0,0.0,5
11343,Maldives,2021-02-08,Mu,0,0.0,5
11344,Maldives,2021-02-08,Omicron,0,0.0,5
11345,Maldives,2021-02-22,Alpha,1,100.0,1
11346,Maldives,2021-02-22,Beta,0,0.0,1
11347,Maldives,2021-02-22,Delta,0,0.0,1
11348,Maldives,2021-02-22,Mu,0,0.0,1
11349,Maldives,2021-02-22,Omicron,0,0.0,1
11350,Maldives,2021-03-08,Alpha,4,80.0,5
11351,Maldives,2021-03-08,Beta,0,0.0,5
11352,Maldives,2021-03-08,Delta,0,0.0,5
11353,Maldives,2021-03-08,Mu,0,0.0,5
11354,Maldives,2021-03-08,Omicron,0,0.0,5
11355,Maldives,2021-03-22,Alpha,2,100.0,2
11356,Maldives,2021-03-22,Beta,0,0.0,2
11357,Maldives,2021-03-22,Delta,0,0.0,2
11358,Maldives,2021-03-22,Mu,0,0.0,2
11359,Maldives,2021-03-22,Omicron,0,0.0,2
11360,Maldives,2021-04-05,Alpha,3,100.0,3
11361,Maldives,2021-04-05,Beta,0,0.0,3
11362,Maldives,2021-04-05,Delta,0,0.0,3
11363,Maldives,2021-04-05,Mu,0,0.0,3
11364,Maldives,2021-04-05,Omicron,0,0.0,3
11365,Maldives,2021-05-03,Alpha,1,20.0,5
11366,Maldives,2021-05-03,Beta,0,0.0,5
11367,Maldives,2021-05-03,Delta,4,80.0,5
11368,Maldives,2021-05-03,Mu,0,0.0,5
11369,Maldives,2021-05-03,Omicron,0,0.0,5
11370,Maldives,2021-05-17,Alpha,0,0.0,4
11371,Maldives,2021-05-17,Beta,0,0.0,4
11372,Maldives,2021-05-17,Delta,4,100.0,4
11373,Maldives,2021-05-17,Mu,0,0.0,4
11374,Maldives,2021-05-17,Omicron,0,0.0,4
11375,Maldives,2021-05-31,Alpha,0,0.0,5
11376,Maldives,2021-05-31,Beta,0,0.0,5
11377,Maldives,2021-05-31,Delta,5,100.0,5
11378,Maldives,2021-05-31,Mu,0,0.0,5
11379,Maldives,2021-05-31,Omicron,0,0.0,5
11380,Maldives,2021-06-14,Alpha,0,0.0,1
11381,Maldives,2021-06-14,Beta,0,0.0,1
11382,Maldives,2021-06-14,Delta,1,100.0,1
11383,Maldives,2021-06-14,Mu,0,0.0,1
11384,Maldives,2021-06-14,Omicron,0,0.0,1
11385,Maldives,2021-06-28,Alpha,0,0.0,7
11386,Maldives,2021-06-28,Beta,0,0.0,7
11387,Maldives,2021-06-28,Delta,7,100.0,7
11388,Maldives,2021-06-28,Mu,0,0.0,7
11389,Maldives,2021-06-28,Omicron,0,0.0,7
11390,Maldives,2021-07-12,Alpha,0,0.0,3
11391,Maldives,2021-07-12,Beta,0,0.0,3
11392,Maldives,2021-07-12,Delta,3,100.0,3
11393,Maldives,2021-07-12,Mu,0,0.0,3
11394,Maldives,2021-07-12,Omicron,0,0.0,3
11395,Maldives,2021-07-26,Alpha,0,0.0,17
11396,Maldives,2021-07-26,Beta,0,0.0,17
11397,Maldives,2021-07-26,Delta,17,100.0,17
11398,Maldives,2021-07-26,Mu,0,0.0,17
11399,Maldives,2021-07-26,Omicron,0,0.0,17
11400,Maldives,2021-08-09,Alpha,0,0.0,24
11401,Maldives,2021-08-09,Beta,0,0.0,24
11402,Maldives,2021-08-09,Delta,24,100.0,24
11403,Maldives,2021-08-09,Mu,0,0.0,24
11404,Maldives,2021-08-09,Omicron,0,0.0,24
11405,Maldives,2021-08-23,Alpha,0,0.0,51
11406,Maldives,2021-08-23,Beta,0,0.0,51
11407,Maldives,2021-08-23,Delta,51,100.0,51
11408,Maldives,2021-08-23,Mu,0,0.0,51
11409,Maldives,2021-08-23,Omicron,0,0.0,51
11410,Maldives,2021-09-06,Alpha,0,0.0,106
11411,Maldives,2021-09-06,Beta,0,0.0,106
11412,Maldives,2021-09-06,Delta,106,100.0,106
11413,Maldives,2021-09-06,Mu,0,0.0,106
11414,Maldives,2021-09-06,Omicron,0,0.0,106
11415,Maldives,2021-09-20,Alpha,0,0.0,61
11416,Maldives,2021-09-20,Beta,0,0.0,61
11417,Maldives,2021-09-20,Delta,61,100.0,61
11418,Maldives,2021-09-20,Mu,0,0.0,61
11419,Maldives,2021-09-20,Omicron,0,0.0,61
11420,Maldives,2021-10-04,Alpha,0,0.0,113
11421,Maldives,2021-10-04,Beta,0,0.0,113
11422,Maldives,2021-10-04,Delta,113,100.0,113
11423,Maldives,2021-10-04,Mu,0,0.0,113
11424,Maldives,2021-10-04,Omicron,0,0.0,113
11425,Maldives,2021-10-18,Alpha,0,0.0,97
11426,Maldives,2021-10-18,Beta,0,0.0,97
11427,Maldives,2021-10-18,Delta,97,100.0,97
11428,Maldives,2021-10-18,Mu,0,0.0,97
11429,Maldives,2021-10-18,Omicron,0,0.0,97
11430,Maldives,2021-11-01,Alpha,0,0.0,52
11431,Maldives,2021-11-01,Beta,0,0.0,52
11432,Maldives,2021-11-01,Delta,52,100.0,52
11433,Maldives,2021-11-01,Mu,0,0.0,52
11434,Maldives,2021-11-01,Omicron,0,0.0,52
11435,Maldives,2021-11-15,Alpha,0,0.0,85
11436,Maldives,2021-11-15,Beta,0,0.0,85
11437,Maldives,2021-11-15,Delta,85,100.0,85
11438,Maldives,2021-11-15,Mu,0,0.0,85
11439,Maldives,2021-11-15,Omicron,0,0.0,85
11440,Maldives,2021-11-29,Alpha,0,0.0,59
11441,Maldives,2021-11-29,Beta,0,0.0,59
11442,Maldives,2021-11-29,Delta,58,98.31,59
11443,Maldives,2021-11-29,Mu,0,0.0,59
11444,Maldives,2021-11-29,Omicron,1,1.69,59
11445,Maldives,2021-12-13,Alpha,0,0.0,107
11446,Maldives,2021-12-13,Beta,0,0.0,107
11447,Maldives,2021-12-13,Delta,104,97.2,107
11448,Maldives,2021-12-13,Mu,0,0.0,107
11449,Maldives,2021-12-13,Omicron,3,2.8,107
11450,Maldives,2021-12-27,Alpha,0,0.0,32
11451,Maldives,2021-12-27,Beta,0,0.0,32
11452,Maldives,2021-12-27,Delta,25,78.12,32
11453,Maldives,2021-12-27,Mu,0,0.0,32
11454,Maldives,2021-12-27,Omicron,7,21.88,32
11455,Malta,2020-08-17,Alpha,0,0.0,1
11456,Malta,2020-08-17,Beta,0,0.0,1
11457,Malta,2020-08-17,Delta,0,0.0,1
11458,Malta,2020-08-17,Mu,0,0.0,1
11459,Malta,2020-08-17,Omicron,0,0.0,1
11460,Malta,2020-08-31,Alpha,0,0.0,2
11461,Malta,2020-08-31,Beta,0,0.0,2
11462,Malta,2020-08-31,Delta,0,0.0,2
11463,Malta,2020-08-31,Mu,0,0.0,2
11464,Malta,2020-08-31,Omicron,0,0.0,2
11465,Malta,2020-09-14,Alpha,0,0.0,7
11466,Malta,2020-09-14,Beta,0,0.0,7
11467,Malta,2020-09-14,Delta,0,0.0,7
11468,Malta,2020-09-14,Mu,0,0.0,7
11469,Malta,2020-09-14,Omicron,0,0.0,7
11470,Malta,2021-04-05,Alpha,31,81.58,38
11471,Malta,2021-04-05,Beta,0,0.0,38
11472,Malta,2021-04-05,Delta,0,0.0,38
11473,Malta,2021-04-05,Mu,0,0.0,38
11474,Malta,2021-04-05,Omicron,0,0.0,38
11475,Malta,2021-04-19,Alpha,23,71.88,32
11476,Malta,2021-04-19,Beta,1,3.12,32
11477,Malta,2021-04-19,Delta,0,0.0,32
11478,Malta,2021-04-19,Mu,0,0.0,32
11479,Malta,2021-04-19,Omicron,0,0.0,32
11480,Malta,2021-05-03,Alpha,17,38.64,44
11481,Malta,2021-05-03,Beta,1,2.27,44
11482,Malta,2021-05-03,Delta,0,0.0,44
11483,Malta,2021-05-03,Mu,0,0.0,44
11484,Malta,2021-05-03,Omicron,0,0.0,44
11485,Malta,2021-05-17,Alpha,23,71.88,32
11486,Malta,2021-05-17,Beta,0,0.0,32
11487,Malta,2021-05-17,Delta,0,0.0,32
11488,Malta,2021-05-17,Mu,0,0.0,32
11489,Malta,2021-05-17,Omicron,0,0.0,32
11490,Malta,2021-05-31,Alpha,10,66.67,15
11491,Malta,2021-05-31,Beta,0,0.0,15
11492,Malta,2021-05-31,Delta,1,6.67,15
11493,Malta,2021-05-31,Mu,1,6.67,15
11494,Malta,2021-05-31,Omicron,0,0.0,15
11495,Malta,2021-06-14,Alpha,9,81.82,11
11496,Malta,2021-06-14,Beta,1,9.09,11
11497,Malta,2021-06-14,Delta,0,0.0,11
11498,Malta,2021-06-14,Mu,0,0.0,11
11499,Malta,2021-06-14,Omicron,0,0.0,11
11500,Malta,2021-06-28,Alpha,1,11.11,9
11501,Malta,2021-06-28,Beta,0,0.0,9
11502,Malta,2021-06-28,Delta,3,33.33,9
11503,Malta,2021-06-28,Mu,0,0.0,9
11504,Malta,2021-06-28,Omicron,0,0.0,9
11505,Malta,2021-07-12,Alpha,1,1.67,60
11506,Malta,2021-07-12,Beta,0,0.0,60
11507,Malta,2021-07-12,Delta,59,98.33,60
11508,Malta,2021-07-12,Mu,0,0.0,60
11509,Malta,2021-07-12,Omicron,0,0.0,60
11510,Malta,2021-07-26,Alpha,1,2.08,48
11511,Malta,2021-07-26,Beta,0,0.0,48
11512,Malta,2021-07-26,Delta,47,97.92,48
11513,Malta,2021-07-26,Mu,0,0.0,48
11514,Malta,2021-07-26,Omicron,0,0.0,48
11515,Malta,2021-08-09,Alpha,0,0.0,19
11516,Malta,2021-08-09,Beta,0,0.0,19
11517,Malta,2021-08-09,Delta,18,94.74,19
11518,Malta,2021-08-09,Mu,0,0.0,19
11519,Malta,2021-08-09,Omicron,0,0.0,19
11520,Malta,2021-10-18,Alpha,0,0.0,52
11521,Malta,2021-10-18,Beta,0,0.0,52
11522,Malta,2021-10-18,Delta,52,100.0,52
11523,Malta,2021-10-18,Mu,0,0.0,52
11524,Malta,2021-10-18,Omicron,0,0.0,52
11525,Malta,2021-11-01,Alpha,0,0.0,24
11526,Malta,2021-11-01,Beta,0,0.0,24
11527,Malta,2021-11-01,Delta,24,100.0,24
11528,Malta,2021-11-01,Mu,0,0.0,24
11529,Malta,2021-11-01,Omicron,0,0.0,24
11530,Malta,2021-11-15,Alpha,0,0.0,22
11531,Malta,2021-11-15,Beta,0,0.0,22
11532,Malta,2021-11-15,Delta,22,100.0,22
11533,Malta,2021-11-15,Mu,0,0.0,22
11534,Malta,2021-11-15,Omicron,0,0.0,22
11535,Malta,2021-11-29,Alpha,0,0.0,132
11536,Malta,2021-11-29,Beta,0,0.0,132
11537,Malta,2021-11-29,Delta,132,100.0,132
11538,Malta,2021-11-29,Mu,0,0.0,132
11539,Malta,2021-11-29,Omicron,0,0.0,132
11540,Malta,2021-12-13,Alpha,0,0.0,21
11541,Malta,2021-12-13,Beta,0,0.0,21
11542,Malta,2021-12-13,Delta,21,100.0,21
11543,Malta,2021-12-13,Mu,0,0.0,21
11544,Malta,2021-12-13,Omicron,0,0.0,21
11545,Malta,2021-12-27,Alpha,0,0.0,34
11546,Malta,2021-12-27,Beta,0,0.0,34
11547,Malta,2021-12-27,Delta,0,0.0,34
11548,Malta,2021-12-27,Mu,0,0.0,34
11549,Malta,2021-12-27,Omicron,34,100.0,34
11550,Mauritius,2020-10-26,Alpha,0,0.0,2
11551,Mauritius,2020-10-26,Beta,0,0.0,2
11552,Mauritius,2020-10-26,Delta,0,0.0,2
11553,Mauritius,2020-10-26,Mu,0,0.0,2
11554,Mauritius,2020-10-26,Omicron,0,0.0,2
11555,Mauritius,2020-11-09,Alpha,0,0.0,1
11556,Mauritius,2020-11-09,Beta,0,0.0,1
11557,Mauritius,2020-11-09,Delta,0,0.0,1
11558,Mauritius,2020-11-09,Mu,0,0.0,1
11559,Mauritius,2020-11-09,Omicron,0,0.0,1
11560,Mauritius,2020-11-23,Alpha,0,0.0,3
11561,Mauritius,2020-11-23,Beta,0,0.0,3
11562,Mauritius,2020-11-23,Delta,0,0.0,3
11563,Mauritius,2020-11-23,Mu,0,0.0,3
11564,Mauritius,2020-11-23,Omicron,0,0.0,3
11565,Mauritius,2020-12-07,Alpha,0,0.0,4
11566,Mauritius,2020-12-07,Beta,1,25.0,4
11567,Mauritius,2020-12-07,Delta,0,0.0,4
11568,Mauritius,2020-12-07,Mu,0,0.0,4
11569,Mauritius,2020-12-07,Omicron,0,0.0,4
11570,Mauritius,2020-12-21,Alpha,0,0.0,2
11571,Mauritius,2020-12-21,Beta,1,50.0,2
11572,Mauritius,2020-12-21,Delta,0,0.0,2
11573,Mauritius,2020-12-21,Mu,0,0.0,2
11574,Mauritius,2020-12-21,Omicron,0,0.0,2
11575,Mauritius,2021-01-04,Alpha,0,0.0,2
11576,Mauritius,2021-01-04,Beta,0,0.0,2
11577,Mauritius,2021-01-04,Delta,0,0.0,2
11578,Mauritius,2021-01-04,Mu,0,0.0,2
11579,Mauritius,2021-01-04,Omicron,0,0.0,2
11580,Mauritius,2021-01-11,Alpha,1,12.5,8
11581,Mauritius,2021-01-11,Beta,2,25.0,8
11582,Mauritius,2021-01-11,Delta,0,0.0,8
11583,Mauritius,2021-01-11,Mu,0,0.0,8
11584,Mauritius,2021-01-11,Omicron,0,0.0,8
11585,Mauritius,2021-01-25,Alpha,0,0.0,6
11586,Mauritius,2021-01-25,Beta,1,16.67,6
11587,Mauritius,2021-01-25,Delta,0,0.0,6
11588,Mauritius,2021-01-25,Mu,0,0.0,6
11589,Mauritius,2021-01-25,Omicron,0,0.0,6
11590,Mauritius,2021-02-08,Alpha,0,0.0,5
11591,Mauritius,2021-02-08,Beta,0,0.0,5
11592,Mauritius,2021-02-08,Delta,0,0.0,5
11593,Mauritius,2021-02-08,Mu,0,0.0,5
11594,Mauritius,2021-02-08,Omicron,0,0.0,5
11595,Mauritius,2021-02-22,Alpha,0,0.0,3
11596,Mauritius,2021-02-22,Beta,1,33.33,3
11597,Mauritius,2021-02-22,Delta,0,0.0,3
11598,Mauritius,2021-02-22,Mu,0,0.0,3
11599,Mauritius,2021-02-22,Omicron,0,0.0,3
11600,Mauritius,2021-03-08,Alpha,0,0.0,8
11601,Mauritius,2021-03-08,Beta,0,0.0,8
11602,Mauritius,2021-03-08,Delta,0,0.0,8
11603,Mauritius,2021-03-08,Mu,0,0.0,8
11604,Mauritius,2021-03-08,Omicron,0,0.0,8
11605,Mauritius,2021-03-22,Alpha,0,0.0,89
11606,Mauritius,2021-03-22,Beta,0,0.0,89
11607,Mauritius,2021-03-22,Delta,0,0.0,89
11608,Mauritius,2021-03-22,Mu,0,0.0,89
11609,Mauritius,2021-03-22,Omicron,0,0.0,89
11610,Mauritius,2021-04-05,Alpha,0,0.0,10
11611,Mauritius,2021-04-05,Beta,0,0.0,10
11612,Mauritius,2021-04-05,Delta,0,0.0,10
11613,Mauritius,2021-04-05,Mu,0,0.0,10
11614,Mauritius,2021-04-05,Omicron,0,0.0,10
11615,Mauritius,2021-04-19,Alpha,0,0.0,3
11616,Mauritius,2021-04-19,Beta,0,0.0,3
11617,Mauritius,2021-04-19,Delta,0,0.0,3
11618,Mauritius,2021-04-19,Mu,0,0.0,3
11619,Mauritius,2021-04-19,Omicron,0,0.0,3
11620,Mauritius,2021-05-03,Alpha,0,0.0,8
11621,Mauritius,2021-05-03,Beta,0,0.0,8
11622,Mauritius,2021-05-03,Delta,0,0.0,8
11623,Mauritius,2021-05-03,Mu,0,0.0,8
11624,Mauritius,2021-05-03,Omicron,0,0.0,8
11625,Mauritius,2021-05-17,Alpha,0,0.0,40
11626,Mauritius,2021-05-17,Beta,0,0.0,40
11627,Mauritius,2021-05-17,Delta,2,5.0,40
11628,Mauritius,2021-05-17,Mu,0,0.0,40
11629,Mauritius,2021-05-17,Omicron,0,0.0,40
11630,Mauritius,2021-05-31,Alpha,0,0.0,8
11631,Mauritius,2021-05-31,Beta,0,0.0,8
11632,Mauritius,2021-05-31,Delta,0,0.0,8
11633,Mauritius,2021-05-31,Mu,0,0.0,8
11634,Mauritius,2021-05-31,Omicron,0,0.0,8
11635,Mauritius,2021-06-14,Alpha,0,0.0,13
11636,Mauritius,2021-06-14,Beta,0,0.0,13
11637,Mauritius,2021-06-14,Delta,2,15.38,13
11638,Mauritius,2021-06-14,Mu,0,0.0,13
11639,Mauritius,2021-06-14,Omicron,0,0.0,13
11640,Mauritius,2021-06-28,Alpha,0,0.0,18
11641,Mauritius,2021-06-28,Beta,1,5.56,18
11642,Mauritius,2021-06-28,Delta,11,61.11,18
11643,Mauritius,2021-06-28,Mu,0,0.0,18
11644,Mauritius,2021-06-28,Omicron,0,0.0,18
11645,Mauritius,2021-07-12,Alpha,0,0.0,23
11646,Mauritius,2021-07-12,Beta,0,0.0,23
11647,Mauritius,2021-07-12,Delta,2,8.7,23
11648,Mauritius,2021-07-12,Mu,0,0.0,23
11649,Mauritius,2021-07-12,Omicron,0,0.0,23
11650,Mauritius,2021-07-26,Alpha,0,0.0,21
11651,Mauritius,2021-07-26,Beta,0,0.0,21
11652,Mauritius,2021-07-26,Delta,2,9.52,21
11653,Mauritius,2021-07-26,Mu,0,0.0,21
11654,Mauritius,2021-07-26,Omicron,0,0.0,21
11655,Mauritius,2021-08-09,Alpha,0,0.0,10
11656,Mauritius,2021-08-09,Beta,0,0.0,10
11657,Mauritius,2021-08-09,Delta,0,0.0,10
11658,Mauritius,2021-08-09,Mu,0,0.0,10
11659,Mauritius,2021-08-09,Omicron,0,0.0,10
11660,Mauritius,2021-08-23,Alpha,0,0.0,7
11661,Mauritius,2021-08-23,Beta,0,0.0,7
11662,Mauritius,2021-08-23,Delta,3,42.86,7
11663,Mauritius,2021-08-23,Mu,0,0.0,7
11664,Mauritius,2021-08-23,Omicron,0,0.0,7
11665,Mauritius,2021-09-06,Alpha,0,0.0,18
11666,Mauritius,2021-09-06,Beta,0,0.0,18
11667,Mauritius,2021-09-06,Delta,0,0.0,18
11668,Mauritius,2021-09-06,Mu,0,0.0,18
11669,Mauritius,2021-09-06,Omicron,0,0.0,18
11670,Mauritius,2021-09-20,Alpha,0,0.0,11
